Country Name,Country Code,Time,Time Code,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP [DP.DOD.DECD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP [DP.DOD.DECN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP [DP.DOD.DLSD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP [DP.DOD.DLSD.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP [DP.DOD.DSTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DSCD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP [DP.DOD.DSDS.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DSIN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Loans, Nominal Value, % of GDP [DP.DOD.DSLO.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DSOA.CR.BC.Z1]"
Bosnia and Herzegovina,BIH,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,2021Q1,YR2021Q1,11.6327199269861,11.6327199269861,7.72840248108569,7.72840248108569,19.3611224056117,..,..,11.6327199269861,..,7.72840247862557,..,..,17.2237202816288,17.1831083347222,..,9.49531780300326,..,7.68779053171895,..,..,0.0406119469066416,..,0,..,0.0406119469066416,..,2.13740212398283,..,2.13740212398283,..,..,..
Botswana,BWA,2021Q2,YR2021Q2,11.3982755723112,11.3982755723112,6.79061523094988,6.79061523094988,18.1888907994146,..,..,11.3982755723112,..,6.79061522710338,..,..,15.9083849809995,15.887065861224,..,9.11776975389611,..,6.76929610732787,..,..,0.0213191197755318,..,0,..,0.0213191197755318,..,2.28050581841513,..,2.28050581841513,..,..,..
Botswana,BWA,2021Q3,YR2021Q3,10.9511445150201,10.9511445150201,6.45391395417776,6.45391395417776,17.4050584691978,..,..,10.9511445150201,..,6.45391395417776,..,..,14.8859277567581,14.8603606575861,..,8.43201380258034,..,6.42834685500579,..,..,0.0255670991719966,..,0,..,0.0255670991719966,..,2.51913071243974,..,2.51913071243974,..,..,..
Botswana,BWA,2021Q4,YR2021Q4,10.8272916735134,10.8272916735134,7.43959670796973,7.43959670796973,18.2668883814832,..,..,10.8272916735134,..,7.43959670796973,..,..,15.9806555160801,15.9562744984726,..,8.54105880811033,..,7.41521569036227,..,..,0.024381017607439,..,0,..,0.024381017607439,..,2.2862328654031,..,2.2862328654031,..,..,..
Botswana,BWA,2022Q1,YR2022Q1,10.785962848105,10.785962848105,7.99877116001084,7.99877116001084,18.7847340081158,..,..,10.785962848105,..,7.99877116001084,..,..,16.5056283187029,16.4963174220446,..,8.50685715869209,..,7.98946026335254,..,..,0.00931089665829781,..,..,..,0.00931089665829781,..,2.2791056894129,..,2.2791056894129,..,..,..
Botswana,BWA,2022Q2,YR2022Q2,10.6133507823074,10.6133507823074,7.58055745187438,7.58055745187438,18.1939082341818,..,..,10.6133507823074,..,7.58055745187438,..,..,15.9518887282234,14.6422914244439,..,7.07051856935987,..,7.571772855084,..,..,1.30959730377953,..,1.30081270698915,..,0.00878459679037918,..,2.24201950595835,..,2.24201950595835,..,..,..
Botswana,BWA,2022Q3,YR2022Q3,10.5020061120865,10.5020061120865,6.98961272005225,6.98961272005225,17.4916188321388,..,..,10.5020061120865,..,6.98961272005225,..,..,15.2648134108144,14.015383016765,..,7.02775807121292,..,6.98762494555204,..,..,1.24943039404943,..,1.24744261954922,..,0.00198777450021316,..,2.22680542132439,..,2.22680542132439,..,..,..
Botswana,BWA,2022Q4,YR2022Q4,10.3394197289607,10.3394197289607,6.7778143276241,6.7778143276241,17.1172340565848,..,..,10.3394197289607,..,6.7778143276241,..,..,15.0321634959829,13.8343559848473,..,7.058447221179,..,6.77590876366829,..,..,1.19780751113561,..,1.1959019471798,..,0.00190556395580777,..,2.08507056060191,..,2.08507056060191,..,..,..
Botswana,BWA,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,2023Q2,YR2023Q2,9.58743845009108,9.58743845009108,7.66847012201798,7.66847012201798,17.2559085721091,..,..,9.57021931540453,..,7.68568925670453,..,..,15.2374833138866,15.2363114916568,..,7.55179405718204,..,7.68451743447474,..,..,0.00117182222976021,..,..,..,0.00117182222976021,..,2.01842525822249,..,2.01842525822249,..,..,..
Botswana,BWA,2023Q3,YR2023Q3,10.2608558214446,10.2608558214446,6.43695442801422,6.43695442801422,16.6978102494588,..,..,10.2437673234526,..,6.45404292600624,..,..,14.4492279805793,14.4321394825873,..,7.99518505457309,..,6.43695442801422,..,..,0.017088497992016,..,..,..,0.017088497992016,..,2.24858226887947,..,2.24858226887947,..,..,..
Botswana,BWA,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,2021Q1,YR2021Q1,32.2064980608273,23.9024020813711,0.550362003929053,8.85445798338528,32.7568600647563,..,..,32.1997442467213,..,0.557115818034984,..,..,32.7568600647563,31.1386704245141,..,30.5873569493876,..,0.551313475126425,..,..,1.61818964024227,..,1.61238729733371,..,0.00580234290855553,..,..,..,..,..,..,..
Chile,CHL,2021Q2,YR2021Q2,32.5545935673848,23.3933751718584,0.530074317775119,9.69129271330149,33.0846678851599,..,..,32.5481127935597,..,0.536555091600248,..,..,33.0846678851599,31.1791686517232,..,30.6470500818302,..,0.532118569892961,..,..,1.90549923343674,..,1.90106271172945,..,0.00443652170728744,..,..,..,..,..,..,..
Chile,CHL,2021Q3,YR2021Q3,35.5388211693359,23.5449778498799,0.544942136049801,12.5387854555058,36.0837633053857,..,..,35.5325797269371,..,0.551183578448581,..,..,36.0837633053857,34.8693991933233,..,34.3219330330835,..,0.547466160239768,..,..,1.21436411206242,..,1.2106466938536,..,0.00371741820881536,..,..,..,..,..,..,..
Chile,CHL,2021Q4,YR2021Q4,35.6393789208919,23.610790315873,0.786591495719788,12.8151801007387,36.4259704166117,..,..,35.634990120151,..,0.790980296460726,..,..,36.4259704166117,35.3609009766253,..,34.5708800139636,..,0.790020962661678,..,..,1.06506943998637,..,1.06411010618733,..,0.000959333799048516,..,..,..,..,..,..,..
Chile,CHL,2022Q1,YR2022Q1,35.4774878473826,22.8466875056551,0.718958208941121,13.3497585506687,36.1964460563237,..,..,35.4731336723147,..,0.723312384008995,..,..,36.1964460563237,34.1034900517265,..,33.3814384363035,..,0.72205161542297,..,..,2.09295600459719,..,2.09169523601116,..,0.00126076858602657,..,..,..,..,..,..,..
Chile,CHL,2022Q2,YR2022Q2,38.318772537635,24.2532260502165,0.810824528973586,14.8763710163921,39.1295970666086,..,..,38.3143509299751,..,0.815246136633435,..,..,39.1295970666086,36.665965304878,..,35.8514289853348,..,0.814536319543128,..,..,2.46363176173058,..,2.46292194464028,..,0.000709817090303889,..,..,..,..,..,..,..
Chile,CHL,2022Q3,YR2022Q3,38.3956729784179,24.2393904006901,0.83400456208229,14.9902871398101,39.2296775405002,..,..,38.3911931250051,..,0.838484415495099,..,..,39.2296775405002,36.7901778367215,..,35.9520561107742,..,0.838121725947302,..,..,2.43949970377867,..,2.43913701423087,..,0.0003626895477969,..,..,..,..,..,..,..
Chile,CHL,2022Q4,YR2022Q4,36.9569349540201,24.3730925383872,0.820700511264446,13.4045429268974,37.7776354652846,..,..,36.9539436131151,..,0.823691852169518,..,..,37.7776354652846,35.5233923927864,..,34.7015309937022,..,0.821861399084165,..,..,2.25424307249817,..,2.25241261941282,..,0.00183045308535234,..,..,..,..,..,..,..
Chile,CHL,2023Q1,YR2023Q1,35.2936566935282,23.9237963471317,0.732764610504788,12.1026249569013,36.026421304033,..,..,35.2906958141625,..,0.735725489870479,..,..,36.026421304033,34.0707666190996,..,33.3364107016713,..,0.734355917428218,..,..,1.95565468493338,..,1.95428511249112,..,0.0013695724422613,..,..,..,..,..,..,..
Chile,CHL,2023Q2,YR2023Q2,36.0535791032582,24.8211475707681,0.833842185584843,12.066273718075,36.8874212888431,..,..,36.0506325514946,..,0.836788737348424,..,..,36.8874212888431,34.8479455813064,..,34.0118380881605,..,0.836107493145936,..,..,2.03947570753659,..,2.0387944633341,..,0.000681244202488368,..,..,..,..,..,..,..
Chile,CHL,2023Q3,YR2023Q3,37.8354014144239,24.4679309272397,0.927944890809835,14.2954153779939,38.7633463052335,..,..,37.8324842993543,..,0.930862005879257,..,..,38.7633463052335,37.3922160157111,..,36.4621084210526,..,0.930107594658613,..,..,1.37113028952238,..,1.37037587830174,..,0.000754411220643623,..,..,..,..,..,..,..
Chile,CHL,2023Q4,YR2023Q4,38.5125159863355,25.3996403821881,0.900879923802701,14.0137555279502,39.4133959101383,..,..,38.5104063437639,..,0.902989566374499,..,..,39.4133959101383,38.1813056728847,..,37.2787014033467,..,0.90260426953821,..,..,1.23209023725349,..,1.2317049404172,..,0.000385296836286552,..,..,..,..,..,..,..
China,CHN,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2021Q1,YR2021Q1,..,35.4609328152516,..,24.7627495088931,60.2236823241447,..,..,47.2615602784443,..,12.7824619638264,0.179660081874035,..,60.2236823241447,55.0341237168792,..,42.3189247313452,..,12.5355389036599,0.179660081874035,..,5.18955860726554,..,4.94263554709908,..,0.246923060166463,0,0,..,..,..,..,..
Colombia,COL,2021Q2,YR2021Q2,..,35.1250357084595,..,24.5499684193276,59.6750041277871,..,..,47.1556042571191,..,12.3485678294173,0.170832041250745,..,59.6750041277871,55.0845821387419,..,42.914504990592,..,11.9992451068991,0.170832041250745,..,4.59042198904533,..,4.24109926652707,..,0.349322722518256,0,0,..,..,..,..,..
Colombia,COL,2021Q3,YR2021Q3,..,34.8759053776044,..,23.6946381055377,58.5705434831421,..,..,46.4848934608909,..,11.9231198788498,0.162530143401377,..,58.5705434831421,55.0001629939143,..,43.229757487946,..,11.6078753625669,0.162530143401377,..,3.57038048922778,..,3.25513597294496,..,0.315244516282822,0,0,..,..,..,..,..
Colombia,COL,2021Q4,YR2021Q4,..,33.325398944881,..,24.5177320349207,57.8431309798016,..,..,45.0855903399986,..,12.6033342672132,0.154206372589829,..,57.8431309798016,53.8652719060661,..,41.3791978852045,..,12.3318676482719,0.154206372589829,..,3.97785907373547,..,3.70639245479409,..,0.271466618941378,0,0,..,..,..,..,..
Colombia,COL,2022Q1,YR2022Q1,..,32.9841621150177,..,21.8286965162679,54.8128586312855,..,..,43.4761304621465,..,11.190152003912,0.146576165226987,..,54.8128586312855,50.2581818500447,..,39.2353236525367,..,10.876282032281,0.146576165226987,..,4.55467678124081,..,4.24080680960987,..,0.313869971630943,0,0,..,..,..,..,..
Colombia,COL,2022Q2,YR2022Q2,..,31.6006029714027,..,22.5671835028443,54.167786227661,..,..,42.4151941770143,..,11.6146210272933,0.13797102335332,..,54.167786227661,49.8904628262895,..,38.4326278707628,..,11.3198639321733,0.13797102335332,..,4.27732340137143,..,3.98256630625147,..,0.29475709511996,0,0,..,..,..,..,..
